	REGULATOR	TARGET	VALUE
639132	MLR1	CNAG_04766	0.17070092133178782
533902	CNAG_00514	CNAG_03992	0.17069917462105538
505051	FZC31	SAD1	0.1706485571917755
82159	CNAG_00514	CNAG_00638	0.17063492362036245
193241	GAT7	HSP12	0.1706291609452663
474820	CNAG_06097	CNAG_03556	0.17062861783056474
877436	ZAP104	CNAG_06556	0.17062861783056474
352711	CLR1	CNAG_02666	0.17062861783056474
914944	CNAG_07528	CNAG_06827	0.170560800855016
178034	HOB3	CNAG_01335	0.17052200067555254
532178	FZC44	CNAG_03980	0.1705019045950611
498524	CNAG_05375	CNAG_03728	0.1705019045950611
855692	FZC26	CNAG_06388	0.1705019045950611
585489	FZC51	CNAG_04355	0.1705019045950611
613153	ADA2	CNAG_04585	0.1705019045950611
114581	MLR1	CAS92	0.1705019045950611
485836	BZP1	CNAG_03642	0.1704933269715401
399913	SWI6	CNAG_03002	0.17045277574474196
584170	MLN1	ARO8001	0.17041440097596308
1003484	MLN1	CNAG_07827	0.17041440097596308
1058993	GAT201	CNAG_00030	0.170316576957703
1061056	GAT201	CNAG_02386	0.170316576957703
1072762	NRG1	CNAG_00373	0.170257925987244
171932	CCD6	CNAG_01288	0.17023774701096667
77666	MLN1	DIP5	0.17021642374402307
880327	MLN1	CNAG_06583	0.17021642374402307
1074219	NRG1	CNAG_02011	0.170134603977203
1076956	NRG1	CNAG_05141	0.170134603977203
1045670	LIV3	LYS9	0.170074999332428
1045801	LIV3	CNAG_00397	0.170074999332428
1046024	LIV3	CNAG_00651	0.170074999332428
1046257	LIV3	CNAG_00903	0.170074999332428
1046401	LIV3	CNAG_01078	0.170074999332428
